TransactionID,CustomerID,ProductID,Quantity,UnitPrice,Discount,Region,PaymentMethod,InvoiceDate,Year,Month,Weekday,TotalSales,EffectivePrice
10967,1731,234,3,136.26,0.16,Abuja,POS,2024-05-01,2024,5,Wednesday,343.37519999999995,114.45839999999998
10968,1868,395,3,418.45,0.21,Port Harcourt,Transfer,2023-04-06,2023,4,Thursday,991.7265,330.57550000000003
10969,1040,268,1,166.91,0.02,Port Harcourt,Cash,2024-04-16,2024,4,Tuesday,163.5718,163.5718
10970,1739,328,3,246.59,0.19,Abuja,Cash,2023-02-15,2023,2,Wednesday,599.2137,199.73790000000002
10971,1703,395,1,470.86,0.23,Port Harcourt,POS,2023-01-31,2023,1,Tuesday,362.5622,362.5622
10972,1922,339,8,117.44,0.23,Port Harcourt,Card,2024-02-12,2024,2,Monday,723.4304,90.4288
10973,1501,387,1,197.86,0.23,Abuja,Card,2024-01-10,2024,1,Wednesday,152.3522,152.3522
10974,1958,226,5,305.2,0.07,Port Harcourt,Transfer,2024-01-17,2024,1,Wednesday,1419.18,283.83599999999996
10975,1144,255,9,378.89,0.29,Kano,POS,2024-12-16,2024,12,Monday,2421.1071,269.01189999999997
10976,1200,222,7,451.32,0.3,Port Harcourt,POS,2024-10-21,2024,10,Monday,2211.468,315.924
10977,1928,352,4,458.16,0.02,Abuja,Cash,2024-10-05,2024,10,Saturday,1795.9872,448.9968
10978,1723,220,9,389.44,0.28,Port Harcourt,Cash,2024-11-28,2024,11,Thursday,2523.5712,280.3968
10979,1460,260,9,118.02,0.09,Kano,Card,2024-12-01,2024,12,Sunday,966.5838000000001,107.3982
10980,1731,262,2,17.28,0.21,Port Harcourt,Cash,2024-05-03,2024,5,Friday,27.302400000000002,13.651200000000001
10981,1751,321,6,194.97,0.1,Kano,Card,2024-09-30,2024,9,Monday,1052.838,175.473
10982,1924,251,4,75.07,0.29,Abuja,Cash,2023-11-05,2023,11,Sunday,213.1988,53.299699999999994
10983,1908,287,8,356.64,0.03,Port Harcourt,Cash,2024-08-21,2024,8,Wednesday,2767.5263999999997,345.94079999999997
10984,1557,352,7,332.26,0.15,Port Harcourt,Cash,2024-09-24,2024,9,Tuesday,1976.9469999999997,282.421
10985,1546,254,7,26.77,0.13,Lagos,Card,2023-05-15,2023,5,Monday,163.02929999999998,23.2899
10986,1252,245,9,419.11,0.1,Port Harcourt,POS,2023-11-24,2023,11,Friday,3394.791,377.199
10987,1389,231,5,128.13,0.19,Port Harcourt,Cash,2023-07-18,2023,7,Tuesday,518.9265,103.7853
10988,1593,254,6,218.95,0.04,Kano,Cash,2024-11-13,2024,11,Wednesday,1261.1519999999998,210.19199999999998
10989,1882,295,1,335.63,0.21,Port Harcourt,Cash,2023-09-17,2023,9,Sunday,265.1477,265.1477
10990,1255,332,6,217.56,0.29,Abuja,Transfer,2023-05-04,2023,5,Thursday,926.8056000000001,154.4676
10991,1708,235,2,223.44,0.24,Port Harcourt,Card,2024-08-05,2024,8,Monday,339.6288,169.8144
10992,1814,309,6,37.49,0.26,Lagos,POS,2024-01-17,2024,1,Wednesday,166.4556,27.7426
10993,1920,376,9,203.71,0.11,Abuja,Cash,2024-05-21,2024,5,Tuesday,1631.7171,181.30190000000002
10994,1449,305,8,383.6,0.1,Port Harcourt,Transfer,2024-07-24,2024,7,Wednesday,2761.92,345.24
10995,1009,257,9,458.01,0.16,Abuja,Cash,2023-04-19,2023,4,Wednesday,3462.5556,384.72839999999997
10996,1823,238,8,209.68,0.01,Abuja,Transfer,2023-02-10,2023,2,Friday,1660.6656,207.5832
10997,1797,279,3,214.67,0.28,Lagos,Cash,2024-03-20,2024,3,Wednesday,463.68719999999996,154.5624
10998,1241,296,8,352.8,0.04,Kano,Transfer,2023-05-26,2023,5,Friday,2709.504,338.688
10999,1250,312,6,471.67,0.27,Abuja,Cash,2024-07-17,2024,7,Wednesday,2065.9146,344.3191
11000,1876,260,6,137.2,0.03,Kano,Cash,2023-06-25,2023,6,Sunday,798.5039999999999,133.08399999999997
11001,1004,336,6,222.87,0.25,Port Harcourt,Card,2023-10-06,2023,10,Friday,1002.915,167.1525
11002,1118,205,3,399.01,0.05,Lagos,Transfer,2024-01-15,2024,1,Monday,1137.1785,379.05949999999996
11003,1800,308,1,306.8,0.01,Port Harcourt,POS,2023-06-14,2023,6,Wednesday,303.732,303.732
11004,1373,234,4,59.74,0.22,Abuja,POS,2024-04-30,2024,4,Tuesday,186.3888,46.5972
11005,1064,238,6,315.73,0.08,Kano,Transfer,2024-09-06,2024,9,Friday,1742.8296,290.4716
11006,1145,349,2,97.44,0.21,Abuja,Card,2024-07-18,2024,7,Thursday,153.9552,76.9776
11007,1223,368,7,257.56,0.17,Lagos,POS,2023-12-27,2023,12,Wednesday,1496.4236,213.7748
11008,1238,317,7,266.91,0.03,Port Harcourt,Cash,2023-06-22,2023,6,Thursday,1812.3189000000002,258.90270000000004
11009,1176,204,4,438.72,0.28,Port Harcourt,POS,2023-06-26,2023,6,Monday,1263.5136,315.8784
11010,1778,369,4,233.93,0.14,Port Harcourt,Card,2023-02-18,2023,2,Saturday,804.7192,201.1798
11011,1852,286,1,143.32,0.22,Kano,Cash,2023-04-21,2023,4,Friday,111.7896,111.7896
11012,1281,275,2,119.33,0.15,Port Harcourt,Cash,2023-07-29,2023,7,Saturday,202.861,101.4305
11013,1062,394,9,250.315,0.18,Kano,Cash,2024-11-17,2024,11,Sunday,1847.3247000000001,205.25830000000002
11014,1216,357,8,89.65,0.09,Port Harcourt,Card,2024-09-10,2024,9,Tuesday,652.652,81.5815
11015,1853,256,8,215.8,0.06,Abuja,Cash,2024-10-26,2024,10,Saturday,1622.816,202.852
11016,1826,326,9,97.65,0.16,Lagos,Cash,2023-06-04,2023,6,Sunday,738.234,82.026
11017,1794,228,7,387.79,0.13,Port Harcourt,Card,2024-10-13,2024,10,Sunday,2361.6411000000003,337.3773
11018,1688,364,9,239.81,0.12,Port Harcourt,Cash,2024-10-24,2024,10,Thursday,1899.2952,211.0328
11019,1460,286,2,178.82,0.2,Port Harcourt,POS,2023-09-30,2023,9,Saturday,286.11199999999997,143.056
11020,1928,340,6,183.74,0.21,Port Harcourt,Card,2024-07-09,2024,7,Tuesday,870.9276,145.15460000000002
11021,1609,359,3,426.85,0.01,Lagos,Card,2024-08-05,2024,8,Monday,1267.7445000000002,422.5815
11022,1104,245,6,279.12,0.1,Abuja,Transfer,2024-09-28,2024,9,Saturday,1507.248,251.208
11023,1098,315,3,360.34,0.12,Port Harcourt,Cash,2024-10-25,2024,10,Friday,951.2976,317.0992
11025,1384,350,4,451.36,0.07,Port Harcourt,Transfer,2023-11-12,2023,11,Sunday,1679.0592000000001,419.7648
11026,1404,244,6,167.61,0.02,Abuja,Cash,2023-08-03,2023,8,Thursday,985.5468000000001,164.2578
11027,1822,344,9,476.46,0.3,Kano,Cash,2023-11-26,2023,11,Sunday,3001.6979999999994,333.522
11028,1517,303,2,17.31,0.22,Abuja,Cash,2023-05-24,2023,5,Wednesday,27.0036,13.5018
11029,1475,284,2,191.53,0.03,Port Harcourt,Cash,2024-09-10,2024,9,Tuesday,371.5682,185.7841
11030,1976,393,7,448.42,0.01,Port Harcourt,POS,2023-12-20,2023,12,Wednesday,3107.5506,443.93580000000003
11031,1708,333,2,140.95,0.22,Lagos,Cash,2023-10-08,2023,10,Sunday,219.88199999999998,109.94099999999999
11032,1862,307,2,140.18,0.13,Port Harcourt,Cash,2023-11-18,2023,11,Saturday,243.91320000000002,121.95660000000001
11033,1644,217,4,154.8,0.24,Port Harcourt,Transfer,2023-11-02,2023,11,Thursday,470.59200000000004,117.64800000000001
11034,1869,293,9,308.1,0.28,Lagos,Card,2024-04-23,2024,4,Tuesday,1996.4879999999998,221.83200000000002
11035,1770,349,8,221.97,0.18,Port Harcourt,Cash,2024-01-25,2024,1,Thursday,1456.1232,182.0154
11036,1436,232,2,364.73,0.06,Abuja,Cash,2023-03-05,2023,3,Sunday,685.6924,342.8462
11037,1022,357,8,447.98,0.23,Port Harcourt,Transfer,2023-09-22,2023,9,Friday,2759.5568000000003,344.94460000000004
11038,1996,325,4,338.73,0.29,Abuja,Cash,2023-01-06,2023,1,Friday,961.9932000000001,240.4983
11039,1564,359,2,106.21,0.17,Abuja,POS,2023-06-17,2023,6,Saturday,176.30859999999998,88.15429999999999
11040,1676,369,7,466.68,0.2,Port Harcourt,Cash,2023-12-21,2023,12,Thursday,2613.4080000000004,373.34400000000005
11041,1713,321,6,135.92,0.1,Abuja,POS,2023-06-22,2023,6,Thursday,733.968,122.32799999999999
11042,1457,337,5,79.2,0.11,Kano,POS,2023-04-29,2023,4,Saturday,352.44,70.488
11043,1082,314,1,49.53,0.22,Lagos,Cash,2023-08-14,2023,8,Monday,38.6334,38.6334
11044,1144,363,2,283.87,0.28,Port Harcourt,Cash,2023-06-23,2023,6,Friday,408.77279999999996,204.3864
11045,1084,361,8,61.31,0.19,Kano,POS,2023-05-09,2023,5,Tuesday,397.28880000000004,49.661100000000005
11046,1077,227,1,73.69,0.24,Abuja,Transfer,2023-07-06,2023,7,Thursday,56.004400000000004,56.0044
11047,1456,210,3,153.52,0.05,Abuja,Transfer,2023-03-04,2023,3,Saturday,437.53200000000004,145.844
11048,1877,366,2,144.42,0.06,Lagos,POS,2023-10-01,2023,10,Sunday,271.5096,135.7548
11049,1000,246,5,304.1,0.16,Kano,Cash,2024-08-20,2024,8,Tuesday,1277.22,255.44400000000002
11050,1050,326,4,409.29,0.05,Kano,POS,2023-07-29,2023,7,Saturday,1555.3020000000001,388.8255
11051,1684,346,7,381.87,0.19,Port Harcourt,Transfer,2023-07-12,2023,7,Wednesday,2165.2029,309.3147
11052,1716,317,5,134.93,0.09,Abuja,Transfer,2024-06-15,2024,6,Saturday,613.9315000000001,122.78630000000001
11053,1771,342,8,126.43,0.24,Port Harcourt,Cash,2023-07-01,2023,7,Saturday,768.6944000000001,96.08680000000001
11054,1445,325,4,483.07,0.24,Port Harcourt,Cash,2024-07-13,2024,7,Saturday,1468.5328,367.1332
11055,1448,355,6,9.08,0.14,Port Harcourt,Cash,2023-08-16,2023,8,Wednesday,46.8528,7.8088
11056,1880,351,4,440.46,0.05,Port Harcourt,Card,2024-07-19,2024,7,Friday,1673.7479999999998,418.43699999999995
11057,1487,271,2,103.87,0.19,Lagos,POS,2024-09-05,2024,9,Thursday,168.26940000000002,84.13470000000001
11058,1799,306,1,473.91,0.3,Lagos,Cash,2023-03-30,2023,3,Thursday,331.737,331.737
11059,1033,336,1,174.44,0.19,Port Harcourt,Cash,2023-05-24,2023,5,Wednesday,141.2964,141.2964
11060,1347,374,8,222.97,0.01,Port Harcourt,POS,2024-10-21,2024,10,Monday,1765.9224,220.7403
11061,1094,232,4,355.02,0.01,Kano,POS,2023-09-07,2023,9,Thursday,1405.8791999999999,351.46979999999996
11062,1071,389,5,295.9,0.1,Kano,POS,2023-08-13,2023,8,Sunday,1331.55,266.31
11063,1550,218,8,162.38,0.06,Abuja,POS,2024-11-03,2024,11,Sunday,1221.0976,152.63719999999998
11064,1153,394,7,279.15,0.24,Kano,POS,2023-06-17,2023,6,Saturday,1485.0779999999997,212.154
11065,1249,273,8,366.7,0.25,Kano,Cash,2023-04-20,2023,4,Thursday,2200.2,275.025
11066,1673,367,8,250.315,0.08,Port Harcourt,Card,2023-06-22,2023,6,Thursday,1842.3183999999999,230.2898
11067,1437,374,6,10.54,0.1,Kano,Transfer,2024-05-25,2024,5,Saturday,56.916,9.485999999999999
11068,1117,392,2,231.74,0.07,Port Harcourt,Card,2023-10-24,2023,10,Tuesday,431.0364,215.5182
11069,1770,356,6,70.26,0.27,Lagos,Transfer,2023-08-31,2023,8,Thursday,307.7388,51.2898
11070,1890,377,1,333.85,0.15,Port Harcourt,Cash,2023-07-28,2023,7,Friday,283.77250000000004,283.77250000000004
11071,1305,297,1,110.96,0.2,Lagos,POS,2023-08-31,2023,8,Thursday,88.768,88.768
11072,1267,340,3,219.26,0.12,Port Harcourt,Cash,2023-09-11,2023,9,Monday,578.8464,192.9488
11073,1960,328,3,102.85,0.19,Port Harcourt,Cash,2023-03-23,2023,3,Thursday,249.92549999999997,83.3085
11074,1053,361,5,276.5,0.12,Lagos,Transfer,2024-03-09,2024,3,Saturday,1216.6,243.32
11075,1235,292,1,62.45,0.1,Lagos,Cash,2024-04-19,2024,4,Friday,56.205,56.205000000000005
11076,1388,375,6,16.44,0.19,Kano,POS,2024-06-26,2024,6,Wednesday,79.89840000000001,13.316400000000002
11077,1989,247,7,30.31,0.18,Lagos,Cash,2023-01-04,2023,1,Wednesday,173.9794,24.854200000000002
11078,1733,376,3,477.36,0.09,Port Harcourt,Card,2023-07-13,2023,7,Thursday,1303.1928,434.3976
11079,1762,263,4,75.43,0.04,Port Harcourt,POS,2023-02-25,2023,2,Saturday,289.6512,72.4128
11080,1824,260,3,355.7,0.11,Port Harcourt,Cash,2023-09-18,2023,9,Monday,949.7189999999999,316.573
11081,1400,356,1,38.62,0.12,Kano,POS,2024-08-15,2024,8,Thursday,33.9856,33.9856
11082,1623,238,8,58.54,0.19,Port Harcourt,Cash,2024-07-19,2024,7,Friday,379.3392,47.4174
11083,1766,327,2,256.89,0.27,Port Harcourt,Card,2024-01-15,2024,1,Monday,375.0594,187.5297
11084,1302,287,1,235.11,0.01,Abuja,Cash,2024-05-01,2024,5,Wednesday,232.7589,232.7589
11086,1206,216,7,472.69,0.06,Kano,Transfer,2023-12-02,2023,12,Saturday,3110.3002,444.3286
11087,1228,270,7,390.91,0.15,Port Harcourt,Card,2024-12-16,2024,12,Monday,2325.9145000000003,332.2735
11088,1852,212,4,303.04,0.13,Abuja,Cash,2024-12-23,2024,12,Monday,1054.5792000000001,263.64480000000003
11089,1909,268,9,230.21,0.22,Port Harcourt,Cash,2023-11-25,2023,11,Saturday,1616.0742,179.56380000000001
11090,1577,225,6,181.31,0.07,Lagos,Cash,2024-05-10,2024,5,Friday,1011.7098000000001,168.6183
11091,1074,248,2,473.81,0.18,Port Harcourt,Cash,2024-09-29,2024,9,Sunday,777.0484,388.5242
11092,1434,394,1,303.44,0.27,Abuja,Cash,2024-06-02,2024,6,Sunday,221.51119999999997,221.5112
11093,1102,206,1,291.64,0.27,Port Harcourt,Transfer,2023-05-05,2023,5,Friday,212.8972,212.8972
11094,1421,257,9,119.79,0.29,Port Harcourt,POS,2024-09-11,2024,9,Wednesday,765.4581000000001,85.0509
11095,1703,248,4,28.12,0.23,Port Harcourt,POS,2023-09-17,2023,9,Sunday,86.6096,21.6524
11096,1763,302,5,472.87,0.27,Port Harcourt,Cash,2024-08-04,2024,8,Sunday,1725.9755,345.19509999999997
11097,1737,252,3,160.3,0.07,Port Harcourt,Cash,2024-07-03,2024,7,Wednesday,447.237,149.079
11098,1805,392,4,224.08,0.06,Kano,Transfer,2024-11-17,2024,11,Sunday,842.5408,210.6352
11099,1305,261,8,61.75,0.0,Port Harcourt,POS,2024-11-30,2024,11,Saturday,494.0,61.75
11100,1097,216,4,419.28,0.21,Port Harcourt,Transfer,2024-12-09,2024,12,Monday,1324.9248,331.2312
11101,1849,370,9,18.68,0.28,Abuja,Cash,2023-01-08,2023,1,Sunday,121.0464,13.449599999999998
11103,1334,330,6,74.44,0.19,Kano,Cash,2024-01-08,2024,1,Monday,361.7784,60.296400000000006
11104,1858,228,2,443.85,0.22,Port Harcourt,Card,2023-08-10,2023,8,Thursday,692.4060000000001,346.20300000000003
11105,1434,316,7,366.24,0.28,Lagos,Cash,2024-06-14,2024,6,Friday,1845.8496,263.6928
11106,1446,359,9,86.51,0.19,Kano,Card,2023-12-16,2023,12,Saturday,630.6579,70.07310000000001
11107,1993,225,6,285.08,0.29,Port Harcourt,Transfer,2023-01-31,2023,1,Tuesday,1214.4408,202.40679999999998
11108,1307,323,3,159.76,0.1,Lagos,Transfer,2024-08-14,2024,8,Wednesday,431.352,143.784
11109,1248,343,7,93.23,0.1,Kano,Transfer,2023-12-24,2023,12,Sunday,587.349,83.90700000000001
11110,1165,224,5,430.3,0.16,Port Harcourt,Cash,2023-01-22,2023,1,Sunday,1807.26,361.452
11111,1480,253,1,204.74,0.12,Port Harcourt,Transfer,2023-10-16,2023,10,Monday,180.1712,180.1712
11112,1983,355,3,202.28,0.0,Kano,Card,2023-08-02,2023,8,Wednesday,606.84,202.28
11113,1334,272,5,89.09,0.22,Port Harcourt,Cash,2024-12-12,2024,12,Thursday,347.451,69.4902
11114,1541,319,7,250.315,0.23,Kano,Cash,2023-06-14,2023,6,Wednesday,1349.19785,192.74255
11115,1758,255,3,250.315,0.22,Abuja,Cash,2023-05-20,2023,5,Saturday,585.7370999999999,195.2457
11116,1105,264,6,184.75,0.1,Kano,Transfer,2024-01-05,2024,1,Friday,997.65,166.275
11117,1562,292,5,476.04,0.16,Kano,POS,2023-11-16,2023,11,Thursday,1999.3680000000002,399.8736
11118,1080,285,1,473.42,0.11,Port Harcourt,Cash,2024-02-13,2024,2,Tuesday,421.3438,421.34380000000004
11119,1132,279,6,76.72,0.0,Port Harcourt,Transfer,2024-03-13,2024,3,Wednesday,460.32,76.72
11120,1796,368,8,92.77,0.17,Kano,Cash,2023-01-13,2023,1,Friday,615.9928,76.9991
11121,1899,307,1,432.02,0.04,Lagos,POS,2024-05-15,2024,5,Wednesday,414.7392,414.7392
11122,1137,378,2,199.42,0.02,Port Harcourt,Card,2023-01-26,2023,1,Thursday,390.86319999999995,195.43159999999997
11123,1183,317,4,7.17,0.23,Port Harcourt,Card,2024-06-17,2024,6,Monday,22.0836,5.5209
11124,1400,398,2,140.57,0.0,Kano,Card,2023-03-17,2023,3,Friday,281.14,140.57
11125,1329,356,9,300.83,0.29,Lagos,POS,2024-01-01,2024,1,Monday,1922.3037,213.58929999999998
11126,1784,282,8,400.64,0.15,Kano,Cash,2024-05-05,2024,5,Sunday,2724.352,340.544
11127,1507,346,8,71.03,0.29,Lagos,POS,2023-04-02,2023,4,Sunday,403.45040000000006,50.4313
11128,1851,393,4,59.72,0.02,Port Harcourt,POS,2023-09-23,2023,9,Saturday,234.1024,58.5256
11129,1983,368,5,461.44,0.18,Lagos,Transfer,2024-07-13,2024,7,Saturday,1891.904,378.3808
11130,1068,372,4,376.82,0.1,Kano,Card,2024-05-13,2024,5,Monday,1356.552,339.138
11131,1545,214,9,296.94,0.25,Abuja,Cash,2023-06-19,2023,6,Monday,2004.345,222.70499999999998
11132,1773,330,2,385.75,0.11,Abuja,Cash,2023-12-12,2023,12,Tuesday,686.635,343.3175
11133,1052,338,8,217.28,0.08,Lagos,Cash,2023-08-16,2023,8,Wednesday,1599.1808,199.8976
11134,1449,380,2,380.44,0.26,Kano,Transfer,2024-11-29,2024,11,Friday,563.0512,281.5256
11135,1204,373,1,189.04,0.11,Port Harcourt,Transfer,2024-11-10,2024,11,Sunday,168.2456,168.2456
11136,1125,229,3,125.83,0.01,Abuja,Cash,2023-07-22,2023,7,Saturday,373.7151,124.57169999999999
11137,1746,256,9,365.86,0.12,Port Harcourt,Cash,2024-03-21,2024,3,Thursday,2897.6112000000003,321.9568
11138,1042,345,3,212.74,0.2,Kano,Cash,2024-06-01,2024,6,Saturday,510.576,170.192
11140,1970,327,7,178.0,0.13,Abuja,Card,2023-09-02,2023,9,Saturday,1084.02,154.85999999999999
11141,1882,247,1,461.26,0.02,Port Harcourt,Cash,2023-04-01,2023,4,Saturday,452.0348,452.03479999999996
11142,1110,393,5,466.82,0.18,Port Harcourt,Card,2023-05-06,2023,5,Saturday,1913.962,382.79240000000004
11143,1760,335,9,124.72,0.23,Port Harcourt,Card,2024-04-16,2024,4,Tuesday,864.3096,96.0344
11144,1662,221,3,400.12,0.12,Port Harcourt,Card,2023-08-30,2023,8,Wednesday,1056.3168,352.1056
11145,1182,205,9,219.37,0.13,Abuja,POS,2024-05-16,2024,5,Thursday,1717.6671,190.8519
11146,1847,384,5,459.17,0.03,Kano,Transfer,2024-01-22,2024,1,Monday,2226.9745,445.3949
11147,1094,303,9,227.81,0.06,Port Harcourt,Transfer,2023-01-07,2023,1,Saturday,1927.2726,214.14139999999998
11148,1970,235,6,373.43,0.05,Kano,POS,2023-03-29,2023,3,Wednesday,2128.551,354.75849999999997
11149,1373,278,9,236.15,0.14,Lagos,Cash,2024-08-20,2024,8,Tuesday,1827.801,203.089
11150,1911,315,7,117.76,0.16,Lagos,Cash,2023-05-25,2023,5,Thursday,692.4288,98.9184
11151,1519,256,7,103.68,0.28,Abuja,Cash,2024-03-26,2024,3,Tuesday,522.5472,74.6496
11152,1899,248,8,215.59,0.02,Abuja,Cash,2023-11-27,2023,11,Monday,1690.2256,211.2782
11153,1359,372,7,378.97,0.18,Abuja,Card,2024-12-10,2024,12,Tuesday,2175.2878,310.75540000000007
11154,1899,281,9,304.51,0.16,Lagos,Cash,2023-06-13,2023,6,Tuesday,2302.0956,255.7884
11155,1695,265,9,345.87,0.15,Port Harcourt,Cash,2024-10-18,2024,10,Friday,2645.9055,293.9895
11156,1280,276,6,144.75,0.26,Port Harcourt,Cash,2023-12-08,2023,12,Friday,642.69,107.115
11157,1194,244,7,243.31,0.06,Abuja,Transfer,2023-01-01,2023,1,Sunday,1600.9798,228.7114
11158,1863,278,2,26.98,0.01,Port Harcourt,POS,2023-04-30,2023,4,Sunday,53.4204,26.7102
11159,1194,219,9,409.68,0.2,Port Harcourt,Cash,2024-08-01,2024,8,Thursday,2949.696,327.744
11160,1666,391,1,495.0,0.1,Lagos,POS,2024-04-08,2024,4,Monday,445.5,445.5
11161,1092,322,1,206.41,0.01,Port Harcourt,Cash,2024-04-06,2024,4,Saturday,204.3459,204.3459
11162,1671,266,3,10.43,0.08,Lagos,Cash,2023-02-18,2023,2,Saturday,28.7868,9.595600000000001
11163,1945,282,6,89.05,0.09,Abuja,Cash,2023-11-23,2023,11,Thursday,486.21299999999997,81.0355
11164,1060,202,5,328.0,0.19,Lagos,POS,2024-04-18,2024,4,Thursday,1328.4,265.68
11165,1633,381,2,307.98,0.05,Lagos,POS,2024-01-03,2024,1,Wednesday,585.162,292.581
11166,1050,263,9,394.99,0.12,Lagos,POS,2023-10-14,2023,10,Saturday,3128.3208,347.5912
11167,1402,239,4,130.67,0.14,Abuja,POS,2023-01-24,2023,1,Tuesday,449.50479999999993,112.37619999999998
11168,1788,258,4,383.0,0.14,Abuja,Card,2024-12-23,2024,12,Monday,1317.52,329.38
11169,1004,382,5,345.55,0.29,Lagos,Transfer,2023-10-20,2023,10,Friday,1226.7025,245.3405
11170,1465,261,8,164.79,0.01,Lagos,Transfer,2024-03-24,2024,3,Sunday,1305.1368,163.1421
11171,1603,331,4,275.02,0.29,Port Harcourt,Cash,2023-03-04,2023,3,Saturday,781.0568,195.2642
11172,1681,259,5,77.9,0.17,Port Harcourt,Card,2024-07-21,2024,7,Sunday,323.28499999999997,64.657
11173,1828,315,4,229.02,0.24,Port Harcourt,Cash,2024-04-02,2024,4,Tuesday,696.2208,174.0552
11174,1533,274,6,441.19,0.13,Port Harcourt,POS,2024-06-13,2024,6,Thursday,2303.0117999999998,383.8353
11175,1404,321,3,213.49,0.14,Port Harcourt,Cash,2024-02-17,2024,2,Saturday,550.8042,183.6014
11176,1837,306,8,420.59,0.26,Lagos,Cash,2024-08-11,2024,8,Sunday,2489.8927999999996,311.23659999999995
11177,1512,295,6,297.18,0.27,Port Harcourt,Transfer,2023-09-17,2023,9,Sunday,1301.6484,216.9414
11178,1644,290,5,99.98,0.07,Port Harcourt,Cash,2024-09-24,2024,9,Tuesday,464.90700000000004,92.9814
11179,1232,357,2,292.65,0.06,Port Harcourt,POS,2023-07-03,2023,7,Monday,550.182,275.09099999999995
11180,1523,329,7,255.46,0.15,Abuja,POS,2023-02-17,2023,2,Friday,1519.987,217.141
11181,1345,261,2,250.315,0.27,Port Harcourt,Transfer,2023-05-27,2023,5,Saturday,365.45989999999995,182.72995
11182,1045,248,1,64.22,0.1,Lagos,POS,2024-08-14,2024,8,Wednesday,57.798,57.798
11183,1545,336,7,211.27,0.2,Kano,Card,2024-02-13,2024,2,Tuesday,1183.112,169.01600000000002
11184,1944,291,5,41.02,0.21,Abuja,Cash,2024-03-15,2024,3,Friday,162.02900000000002,32.405800000000006
11185,1077,358,1,53.89,0.23,Kano,Transfer,2024-04-02,2024,4,Tuesday,41.4953,41.4953
11186,1729,323,4,210.88,0.17,Lagos,Transfer,2023-08-17,2023,8,Thursday,700.1216,175.0304
11187,1812,260,4,156.16,0.12,Kano,Cash,2023-10-11,2023,10,Wednesday,549.6831999999999,137.42079999999999
11188,1922,247,7,463.14,0.29,Port Harcourt,Transfer,2024-07-26,2024,7,Friday,2301.8058,328.82939999999996
11189,1072,352,9,190.97,0.18,Kano,Cash,2023-12-11,2023,12,Monday,1409.3586,156.5954
11190,1793,363,2,380.14,0.22,Port Harcourt,Card,2024-08-23,2024,8,Friday,593.0183999999999,296.5092
11191,1248,335,1,267.47,0.1,Lagos,Cash,2023-09-21,2023,9,Thursday,240.723,240.72300000000004
11192,1046,257,2,353.52,0.2,Port Harcourt,Cash,2024-01-13,2024,1,Saturday,565.632,282.816
11193,1120,300,7,133.76,0.08,Kano,Transfer,2023-04-13,2023,4,Thursday,861.4143999999999,123.05919999999999
11194,1213,311,6,471.24,0.07,Port Harcourt,POS,2024-08-22,2024,8,Thursday,2629.5192,438.2532
11195,1238,372,4,267.39,0.21,Abuja,POS,2023-01-23,2023,1,Monday,844.9523999999999,211.2381
11196,1055,261,1,416.51,0.16,Kano,Cash,2023-10-20,2023,10,Friday,349.8684,349.86839999999995
11197,1349,238,1,185.7,0.2,Port Harcourt,Card,2023-09-24,2023,9,Sunday,148.56,148.56
11198,1106,257,5,54.6,0.08,Port Harcourt,POS,2024-06-12,2024,6,Wednesday,251.16,50.232000000000006
11199,1830,298,1,338.49,0.18,Kano,Cash,2024-04-20,2024,4,Saturday,277.5618,277.5618
11200,1047,391,7,8.84,0.13,Abuja,Cash,2024-03-26,2024,3,Tuesday,53.8356,7.690799999999999
11201,1572,243,1,240.27,0.18,Port Harcourt,Transfer,2023-10-12,2023,10,Thursday,197.0214,197.02140000000003
11202,1336,228,1,100.44,0.09,Kano,Card,2023-11-09,2023,11,Thursday,91.40039999999999,91.4004
